"　　　　車站
日期",松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2022/10/1,"2,657 ","7,607 ","20,817 ","36,337 ","14,016 ","8,454 ","6,381 ","3,321 ","2,155 ","7,483 ","1,347 ","2,777 ","7,162 ","5,699 ","10,300 ","4,650 ","5,977 ","3,201 ","7,007 ","3,056 ","4,838 ","5,243 ","1,989 ","18,939 ","3,022 ","10,475 ","8,662 ","10,443 ","14,651 ","12,528 ","7,286 ","21,809 ","11,567 ","21,642 ","16,187 ","3,792 ","24,632 ","17,191 ","16,118 ","14,311 ","8,972 ","116,684 ","46,499 ","15,609 ","14,591 ","24,350 ","54,074 ","33,112 ","17,957 ","7,963 ","19,502 ","5,206 ","4,842 ","13,755 ","4,485 ","2,799 ","1,507 ","7,953 ","7,333 ","10,130 ","31,750 ","5,367 ","9,123 ","5,876 ","14,816 ","13,582 ","20,700 ","31,511 ","24,753 ","18,584 ","20,648 ","56,086 ","15,833 ","27,036 ","26,099 ","15,522 ","51,055 ","13,146 ","12,387 ","9,956 ","16,634 ","8,542 ","25,257 ","11,696 ","8,985 ","8,850 ","16,258 ","15,058 ","11,723 ","14,058 ","7,102 ","7,833 ","4,231 ","2,055 ","5,642 ","6,497 ","8,004 ","8,987 ","10,993 ","16,216 ","18,861 ","8,795 ","8,244 ","8,574 ","7,659 ","8,250 ","6,584 ","6,056 ",847 ,"1,919 ","2,473 ","3,702 ","1,006 ","1,283 ","1,769 ","7,024 ","1,701 ","2,939 ","2,776 "
2022/10/2,"2,267 ","5,611 ","14,367 ","25,884 ","9,743 ","6,535 ","4,942 ","2,809 ","1,655 ","6,306 ","1,045 ","2,309 ","6,308 ","4,576 ","8,521 ","3,666 ","4,744 ","2,874 ","5,584 ","2,634 ","3,968 ","4,212 ","1,714 ","10,967 ","2,959 ","8,583 ","7,015 ","8,935 ","11,577 ","10,590 ","6,370 ","18,607 ","9,614 ","16,645 ","12,779 ","2,965 ","19,996 ","14,289 ","13,064 ","11,830 ","6,300 ","99,981 ","34,806 ","9,907 ","11,757 ","17,849 ","19,707 ","16,706 ","13,705 ","6,090 ","15,588 ","4,282 ","3,679 ","12,113 ","4,008 ","2,400 ","1,206 ","7,493 ","5,887 ","9,034 ","28,537 ","4,497 ","7,053 ","4,726 ","12,091 ","9,950 ","16,153 ","25,931 ","19,785 ","14,489 ","16,895 ","42,620 ","9,888 ","19,630 ","17,107 ","12,518 ","39,726 ","10,789 ","9,530 ","6,086 ","12,321 ","6,512 ","19,769 ","8,569 ","7,739 ","6,729 ","11,102 ","7,417 ","9,020 ","10,247 ","6,103 ","6,424 ","3,408 ","1,560 ","4,646 ","4,952 ","6,105 ","7,084 ","8,235 ","11,534 ","14,830 ","6,752 ","6,286 ","6,759 ","6,070 ","6,529 ","5,446 ","4,845 ",783 ,"1,712 ","2,249 ","3,024 ",931 ,995 ,"1,451 ","5,920 ","1,373 ","2,283 ","2,683 "
2022/10/3,"3,719 ","11,952 ","35,256 ","30,740 ","21,158 ","12,225 ","9,239 ","3,373 ","2,864 ","12,253 ","1,759 ","3,918 ","3,995 ","8,666 ","8,757 ","15,040 ","15,747 ","5,110 ","8,169 ","2,588 ","7,833 ","7,632 ","5,506 ","23,468 ","2,832 ","9,626 ","11,641 ","13,536 ","20,651 ","14,486 ","8,259 ","22,635 ","13,219 ","26,664 ","19,434 ","10,055 ","30,464 ","21,998 ","22,108 ","17,655 ","21,015 ","96,129 ","32,361 ","17,669 ","19,550 ","21,444 ","22,720 ","22,683 ","19,222 ","11,612 ","27,616 ","5,798 ","7,076 ","16,675 ","3,379 ","3,229 ","2,925 ","12,955 ","8,469 ","11,319 ","27,211 ","7,779 ","11,558 ","7,111 ","20,457 ","21,346 ","21,814 ","32,908 ","33,520 ","23,529 ","20,671 ","41,694 ","20,143 ","26,475 ","25,322 ","15,681 ","49,594 ","17,408 ","13,514 ","12,721 ","16,916 ","11,015 ","22,583 ","16,251 ","6,262 ","9,559 ","32,122 ","18,637 ","21,066 ","19,243 ","13,592 ","10,095 ","5,205 ","4,297 ","6,229 ","9,244 ","8,508 ","10,089 ","14,241 ","24,116 ","18,220 ","12,292 ","11,272 ","11,135 ","10,834 ","10,425 ","10,607 ","8,016 ","1,378 ","2,295 ","3,652 ","4,223 ","2,290 ","3,326 ","2,760 ","6,918 ","2,238 ","3,554 ","4,669 "
2022/10/4,"3,467 ","12,325 ","36,259 ","32,827 ","21,815 ","12,601 ","9,462 ","3,619 ","2,975 ","12,511 ","1,868 ","4,007 ","4,374 ","8,745 ","9,138 ","15,397 ","16,264 ","5,138 ","8,129 ","2,739 ","7,770 ","7,729 ","5,607 ","24,255 ","3,016 ","9,867 ","11,751 ","13,715 ","21,050 ","14,954 ","8,461 ","23,241 ","13,320 ","27,713 ","21,361 ","10,074 ","30,777 ","22,974 ","22,242 ","17,907 ","20,779 ","94,215 ","33,921 ","17,740 ","19,575 ","23,029 ","23,116 ","22,787 ","19,519 ","11,545 ","27,517 ","6,019 ","7,308 ","17,145 ","3,543 ","3,278 ","3,005 ","13,207 ","8,488 ","11,471 ","27,203 ","7,886 ","11,463 ","7,288 ","20,435 ","21,592 ","22,040 ","32,845 ","33,955 ","24,017 ","20,885 ","42,690 ","21,268 ","26,801 ","26,381 ","16,324 ","50,342 ","18,749 ","13,554 ","12,663 ","17,161 ","11,453 ","21,802 ","16,689 ","6,533 ","9,841 ","32,978 ","19,385 ","21,313 ","19,758 ","13,667 ","10,129 ","5,174 ","4,506 ","6,257 ","9,577 ","8,702 ","10,184 ","14,821 ","24,182 ","19,606 ","12,393 ","11,344 ","11,355 ","10,996 ","10,673 ","10,372 ","8,128 ","1,446 ","2,288 ","3,662 ","4,189 ","2,262 ","3,358 ","2,886 ","6,981 ","2,234 ","3,610 ","4,846 "
2022/10/5,"3,624 ","12,876 ","37,976 ","34,174 ","22,688 ","13,117 ","10,042 ","3,586 ","2,952 ","12,908 ","1,886 ","4,063 ","4,085 ","8,956 ","9,637 ","15,900 ","16,548 ","5,169 ","8,575 ","2,773 ","8,067 ","7,873 ","5,928 ","24,530 ","3,085 ","9,913 ","11,771 ","14,312 ","21,833 ","15,184 ","8,906 ","23,872 ","14,408 ","29,116 ","22,062 ","10,307 ","31,945 ","23,496 ","23,197 ","18,268 ","21,840 ","98,597 ","36,998 ","18,630 ","20,678 ","22,898 ","23,112 ","23,396 ","20,113 ","11,833 ","28,245 ","6,214 ","7,460 ","17,672 ","3,837 ","3,338 ","2,990 ","13,348 ","8,789 ","11,366 ","27,017 ","7,985 ","11,832 ","7,306 ","20,995 ","22,133 ","22,721 ","34,363 ","34,737 ","24,842 ","21,327 ","45,256 ","22,674 ","28,634 ","28,215 ","17,791 ","53,614 ","18,676 ","14,312 ","13,372 ","17,756 ","11,283 ","22,610 ","17,369 ","6,418 ","10,384 ","34,594 ","20,015 ","22,510 ","20,333 ","13,672 ","10,476 ","5,269 ","4,553 ","6,369 ","9,748 ","8,992 ","10,638 ","15,169 ","24,787 ","20,376 ","12,576 ","11,588 ","11,679 ","11,164 ","10,746 ","10,464 ","8,326 ","1,431 ","2,356 ","3,856 ","4,566 ","2,362 ","3,569 ","3,042 ","7,122 ","2,302 ","3,650 ","4,804 "
2022/10/6,"3,732 ","12,630 ","38,210 ","33,990 ","22,533 ","13,057 ","10,045 ","3,514 ","2,993 ","12,752 ","1,789 ","4,079 ","4,077 ","9,141 ","9,887 ","15,818 ","16,653 ","5,244 ","8,699 ","2,813 ","8,114 ","7,911 ","5,938 ","24,404 ","3,158 ","9,972 ","12,126 ","14,047 ","21,752 ","15,089 ","8,684 ","23,623 ","14,254 ","28,559 ","22,335 ","10,418 ","31,820 ","23,497 ","22,885 ","18,287 ","21,360 ","106,777 ","41,201 ","18,339 ","20,795 ","23,253 ","23,170 ","23,842 ","20,208 ","11,818 ","27,883 ","6,310 ","7,502 ","17,598 ","3,866 ","3,481 ","2,870 ","13,074 ","8,793 ","11,481 ","27,305 ","7,929 ","11,733 ","7,241 ","20,721 ","21,791 ","22,709 ","34,451 ","34,747 ","24,466 ","21,522 ","45,464 ","21,863 ","28,873 ","27,914 ","17,733 ","54,580 ","18,454 ","14,085 ","13,476 ","18,311 ","11,348 ","23,184 ","17,569 ","6,621 ","10,356 ","34,512 ","19,820 ","22,375 ","20,388 ","13,754 ","10,649 ","5,490 ","4,395 ","6,488 ","9,720 ","8,935 ","10,726 ","14,708 ","25,196 ","20,232 ","12,412 ","11,756 ","11,582 ","11,195 ","10,834 ","10,493 ","8,317 ","1,461 ","2,366 ","3,803 ","4,373 ","2,334 ","3,447 ","2,818 ","7,670 ","2,256 ","3,669 ","4,828 "
2022/10/7,"4,562 ","13,011 ","39,699 ","39,451 ","23,451 ","13,315 ","10,327 ","3,724 ","2,951 ","12,565 ","1,814 ","4,013 ","3,854 ","8,905 ","11,054 ","15,040 ","16,534 ","5,571 ","9,231 ","2,720 ","8,105 ","8,197 ","5,874 ","24,270 ","3,299 ","10,120 ","12,486 ","14,675 ","22,617 ","15,883 ","9,493 ","25,186 ","15,080 ","29,671 ","22,720 ","10,665 ","32,676 ","24,050 ","23,685 ","18,415 ","22,717 ","152,129 ","46,947 ","19,490 ","21,414 ","24,583 ","23,617 ","24,298 ","21,760 ","11,751 ","28,064 ","6,391 ","7,588 ","17,944 ","4,159 ","3,594 ","2,944 ","12,381 ","8,966 ","11,635 ","27,564 ","8,244 ","13,425 ","7,684 ","21,735 ","21,834 ","24,818 ","40,626 ","35,837 ","25,243 ","22,081 ","55,549 ","22,422 ","31,403 ","32,685 ","20,006 ","62,753 ","19,869 ","14,787 ","13,098 ","24,932 ","11,639 ","27,287 ","18,805 ","6,740 ","10,864 ","35,756 ","20,194 ","22,745 ","20,978 ","13,160 ","11,007 ","5,577 ","4,520 ","6,658 ","9,775 ","9,379 ","11,015 ","16,081 ","25,710 ","21,281 ","13,160 ","12,309 ","12,266 ","11,527 ","11,196 ","10,682 ","8,492 ","1,521 ","2,532 ","4,021 ","4,675 ","2,439 ","3,450 ","3,050 ","10,701 ","2,395 ","4,032 ","5,140 "
2022/10/8,"2,924 ","7,134 ","19,441 ","36,647 ","12,410 ","7,131 ","5,944 ","2,824 ","1,835 ","6,329 ","1,195 ","2,488 ","4,688 ","5,026 ","10,276 ","4,092 ","5,259 ","3,078 ","6,408 ","2,363 ","4,309 ","4,848 ","1,875 ","13,929 ","3,078 ","8,093 ","7,737 ","9,543 ","12,934 ","11,005 ","6,618 ","18,529 ","10,420 ","19,169 ","12,757 ","3,366 ","22,670 ","15,932 ","15,339 ","13,245 ","8,236 ","125,615 ","48,384 ","13,904 ","12,945 ","22,333 ","20,250 ","19,206 ","16,072 ","7,072 ","16,566 ","4,869 ","4,563 ","12,712 ","4,794 ","2,534 ","1,258 ","6,955 ","6,697 ","9,477 ","26,371 ","5,256 ","8,414 ","5,166 ","13,748 ","12,249 ","20,087 ","33,005 ","22,829 ","17,197 ","19,708 ","59,020 ","11,964 ","27,447 ","27,041 ","16,024 ","49,862 ","12,632 ","10,705 ","6,586 ","16,812 ","6,558 ","22,753 ","11,276 ","8,017 ","8,224 ","15,263 ","14,424 ","11,012 ","12,517 ","6,734 ","8,100 ","4,325 ","1,845 ","5,582 ","5,983 ","8,028 ","8,713 ","10,894 ","14,995 ","16,505 ","8,326 ","7,493 ","8,468 ","7,463 ","7,914 ","6,181 ","5,574 ",722 ,"1,910 ","2,418 ","3,586 ","1,124 ","1,229 ","1,609 ","8,556 ","1,676 ","2,790 ","3,157 "
2022/10/9,"1,973 ","5,868 ","15,265 ","30,701 ","9,701 ","5,920 ","5,349 ","2,675 ","1,652 ","5,105 ","1,072 ","2,164 ","8,450 ","4,012 ","9,580 ","3,189 ","4,231 ","2,725 ","5,754 ","2,404 ","3,821 ","4,554 ","1,785 ","10,926 ","3,274 ","8,933 ","7,027 ","8,809 ","11,576 ","10,055 ","6,223 ","17,520 ","9,432 ","15,603 ","18,146 ","2,932 ","21,536 ","14,650 ","13,653 ","12,122 ","8,065 ","108,156 ","44,058 ","10,973 ","12,374 ","21,874 ","20,758 ","19,150 ","14,902 ","5,825 ","14,994 ","4,476 ","4,323 ","12,052 ","5,393 ","2,357 ","1,238 ","6,641 ","5,961 ","10,240 ","32,571 ","5,151 ","7,536 ","4,644 ","12,326 ","9,976 ","17,997 ","28,815 ","20,608 ","15,209 ","18,675 ","57,864 ","9,882 ","25,610 ","22,668 ","14,836 ","45,973 ","10,986 ","9,596 ","7,374 ","13,757 ","6,823 ","23,184 ","9,433 ","8,472 ","8,052 ","12,510 ","8,450 ","9,437 ","11,827 ","5,599 ","5,942 ","3,781 ","1,645 ","5,127 ","5,357 ","7,224 ","7,976 ","9,148 ","12,494 ","15,295 ","7,574 ","6,828 ","7,319 ","6,632 ","7,177 ","5,798 ","5,122 ",648 ,"1,866 ","2,461 ","3,410 ","1,026 ","1,131 ","1,468 ","6,693 ","1,373 ","2,716 ","3,003 "
2022/10/10,"2,667 ","5,451 ","13,539 ","25,635 ","8,473 ","5,782 ","4,725 ","2,451 ","1,555 ","6,176 ","1,016 ","1,952 ","5,265 ","4,414 ","7,956 ","3,394 ","4,252 ","2,638 ","5,227 ","2,005 ","4,049 ","4,152 ","1,562 ","9,779 ","2,672 ","7,456 ","6,721 ","8,628 ","10,787 ","9,628 ","6,182 ","18,094 ","8,514 ","14,624 ","13,947 ","2,708 ","19,677 ","13,346 ","12,705 ","11,902 ","9,110 ","94,000 ","35,774 ","9,449 ","10,172 ","17,079 ","17,264 ","17,020 ","12,886 ","5,748 ","14,909 ","4,137 ","3,526 ","11,459 ","3,717 ","2,017 ","1,745 ","6,455 ","5,630 ","8,296 ","26,839 ","4,309 ","6,264 ","4,129 ","11,286 ","8,935 ","14,937 ","25,022 ","18,631 ","14,030 ","16,812 ","46,785 ","7,309 ","20,025 ","17,515 ","9,828 ","38,178 ","9,840 ","9,173 ","5,790 ","11,763 ","5,695 ","17,996 ","8,071 ","5,030 ","6,270 ","10,782 ","7,532 ","8,488 ","9,640 ","6,372 ","5,392 ","3,198 ","1,480 ","5,058 ","4,670 ","6,092 ","6,576 ","8,325 ","13,000 ","12,837 ","6,216 ","6,054 ","6,643 ","6,124 ","6,635 ","5,095 ","4,562 ",703 ,"1,720 ","2,382 ","3,297 ","1,074 ","1,007 ","1,327 ","6,073 ","1,355 ","2,325 ","2,616 "
