"　　　　車站
日期",松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2022/8/1,"3,756 ","11,095 ","34,611 ","30,447 ","17,942 ","10,272 ","8,640 ","3,314 ","2,719 ","9,950 ","1,670 ","3,088 ","3,052 ","6,175 ","8,658 ","13,407 ","14,015 ","4,344 ","7,616 ","2,515 ","6,390 ","6,614 ","5,490 ","22,416 ","2,882 ","8,813 ","10,724 ","12,104 ","18,724 ","11,936 ","7,722 ","17,799 ","12,349 ","24,326 ","17,489 ","7,038 ","28,082 ","20,867 ","20,715 ","15,891 ","19,225 ","97,625 ","32,872 ","17,013 ","17,630 ","18,809 ","16,977 ","19,051 ","18,072 ","9,911 ","23,756 ","5,445 ","6,736 ","14,272 ","3,160 ","3,030 ","2,639 ","10,270 ","7,716 ","10,156 ","22,001 ","7,524 ","10,267 ","6,570 ","18,196 ","18,892 ","20,284 ","31,248 ","29,788 ","22,001 ","19,169 ","43,185 ","15,469 ","24,521 ","25,917 ","15,838 ","49,599 ","15,611 ","12,624 ","12,263 ","15,691 ","10,407 ","29,457 ","16,044 ","6,066 ","9,246 ","31,194 ","18,003 ","19,631 ","19,213 ","7,189 ","8,719 ","4,778 ","4,232 ","5,633 ","8,335 ","8,180 ","8,990 ","12,918 ","22,049 ","16,819 ","11,107 ","9,857 ","10,476 ","9,765 ","9,735 ","8,106 ","7,239 ","1,071 ","2,128 ","3,412 ","4,121 ","2,322 ","3,214 ","2,565 ","6,536 ","1,876 ","3,159 ","4,296 "
2022/8/2,"3,603 ","11,666 ","36,563 ","32,171 ","18,915 ","10,693 ","8,919 ","3,359 ","2,776 ","10,019 ","1,753 ","3,187 ","3,136 ","6,291 ","9,154 ","14,059 ","14,686 ","4,352 ","7,648 ","2,448 ","6,485 ","6,699 ","5,962 ","22,893 ","2,747 ","8,850 ","10,676 ","12,584 ","19,211 ","12,087 ","8,086 ","18,536 ","12,832 ","25,763 ","18,541 ","7,221 ","28,388 ","21,486 ","20,923 ","16,046 ","20,219 ","94,701 ","34,111 ","17,670 ","17,673 ","19,476 ","16,982 ","19,656 ","18,716 ","9,926 ","23,758 ","5,734 ","7,030 ","14,243 ","3,262 ","3,101 ","2,752 ","10,451 ","7,907 ","10,091 ","20,999 ","7,516 ","10,433 ","6,608 ","18,517 ","19,401 ","20,772 ","31,695 ","30,346 ","22,585 ","19,307 ","43,892 ","16,380 ","25,367 ","27,385 ","16,567 ","49,809 ","16,320 ","12,851 ","12,333 ","15,670 ","10,189 ","22,200 ","16,623 ","5,988 ","9,519 ","32,525 ","18,750 ","20,336 ","19,273 ","7,046 ","9,163 ","4,609 ","4,307 ","5,804 ","8,725 ","8,270 ","9,155 ","13,589 ","22,592 ","17,769 ","11,284 ","9,899 ","10,834 ","9,848 ","9,804 ","8,092 ","7,352 ","1,216 ","2,124 ","3,566 ","4,029 ","2,322 ","3,388 ","2,668 ","6,640 ","1,899 ","3,285 ","4,396 "
2022/8/3,"3,587 ","11,668 ","36,821 ","34,047 ","19,072 ","10,568 ","9,036 ","3,382 ","2,857 ","10,191 ","1,849 ","3,232 ","3,500 ","6,417 ","9,702 ","14,123 ","14,435 ","4,382 ","8,076 ","2,676 ","6,696 ","6,737 ","5,617 ","23,324 ","2,985 ","9,172 ","11,000 ","12,853 ","19,358 ","12,756 ","8,183 ","19,292 ","13,146 ","26,752 ","19,021 ","7,445 ","28,916 ","21,738 ","21,313 ","16,394 ","20,407 ","98,702 ","36,811 ","18,020 ","18,309 ","20,416 ","18,142 ","20,189 ","19,065 ","10,311 ","24,406 ","5,767 ","7,016 ","15,120 ","3,659 ","3,161 ","2,771 ","10,964 ","8,290 ","10,604 ","23,155 ","7,436 ","10,684 ","6,805 ","19,033 ","19,506 ","21,176 ","33,008 ","30,977 ","23,027 ","20,048 ","46,414 ","16,980 ","25,566 ","28,738 ","17,475 ","51,860 ","16,336 ","13,136 ","12,335 ","16,284 ","10,757 ","23,269 ","16,960 ","6,485 ","9,918 ","32,952 ","19,412 ","20,618 ","19,726 ","7,228 ","9,513 ","4,968 ","4,264 ","5,958 ","8,500 ","8,429 ","9,253 ","13,511 ","23,262 ","18,696 ","11,482 ","10,141 ","10,708 ","10,027 ","9,836 ","8,335 ","7,421 ","1,156 ","2,146 ","3,515 ","4,085 ","2,351 ","3,373 ","2,614 ","6,873 ","1,919 ","3,286 ","4,492 "
2022/8/4,"3,621 ","11,904 ","37,749 ","35,103 ","19,309 ","10,814 ","9,200 ","3,363 ","2,755 ","9,952 ","1,782 ","3,245 ","3,858 ","6,373 ","9,919 ","14,010 ","14,476 ","4,307 ","8,121 ","2,690 ","6,595 ","6,847 ","5,694 ","25,144 ","3,169 ","9,188 ","10,829 ","12,758 ","19,439 ","12,662 ","8,187 ","19,450 ","13,293 ","26,464 ","18,944 ","7,361 ","29,116 ","21,620 ","21,250 ","16,283 ","19,544 ","104,906 ","38,584 ","17,895 ","17,980 ","20,713 ","18,819 ","20,552 ","19,152 ","10,047 ","24,446 ","5,746 ","6,870 ","14,809 ","3,753 ","3,136 ","2,789 ","10,447 ","8,010 ","10,841 ","23,334 ","7,451 ","10,724 ","6,712 ","18,729 ","19,212 ","21,613 ","34,305 ","30,964 ","23,053 ","20,435 ","48,047 ","16,885 ","26,349 ","29,742 ","17,885 ","54,188 ","16,370 ","13,085 ","12,817 ","17,340 ","10,771 ","24,623 ","17,018 ","6,167 ","10,542 ","33,131 ","19,701 ","20,888 ","19,940 ","7,191 ","9,485 ","4,980 ","4,354 ","5,974 ","8,621 ","8,351 ","9,445 ","13,911 ","23,120 ","19,261 ","11,486 ","10,095 ","10,792 ","9,990 ","9,852 ","8,286 ","7,331 ","1,107 ","2,120 ","3,503 ","4,031 ","2,271 ","3,263 ","2,579 ","6,837 ","1,893 ","3,330 ","4,437 "
2022/8/5,"3,931 ","11,793 ","38,181 ","38,926 ","20,112 ","11,026 ","9,337 ","3,467 ","2,728 ","10,007 ","1,790 ","3,114 ","3,875 ","6,285 ","10,612 ","13,547 ","14,160 ","4,418 ","8,288 ","2,894 ","6,678 ","6,896 ","5,665 ","25,828 ","3,241 ","9,439 ","11,151 ","13,179 ","20,150 ","13,383 ","8,428 ","20,405 ","13,544 ","26,718 ","20,081 ","7,195 ","29,085 ","22,014 ","21,228 ","16,645 ","20,042 ","130,267 ","42,689 ","19,035 ","18,522 ","21,723 ","20,001 ","21,164 ","20,284 ","10,167 ","24,133 ","5,893 ","7,103 ","15,534 ","4,033 ","3,140 ","2,702 ","10,109 ","8,242 ","10,935 ","24,246 ","7,821 ","11,608 ","7,009 ","18,969 ","19,112 ","22,855 ","37,151 ","31,694 ","23,297 ","20,632 ","54,192 ","17,463 ","28,646 ","32,549 ","19,355 ","60,455 ","17,147 ","13,767 ","12,917 ","20,656 ","11,224 ","27,309 ","18,157 ","6,979 ","10,813 ","34,068 ","19,847 ","21,052 ","20,702 ","6,891 ","9,921 ","5,085 ","4,368 ","6,261 ","8,660 ","8,914 ","9,670 ","14,210 ","24,121 ","19,991 ","11,480 ","10,327 ","11,183 ","10,115 ","10,066 ","8,366 ","7,585 ","1,101 ","2,223 ","3,581 ","4,326 ","2,327 ","3,321 ","2,604 ","8,414 ","2,094 ","3,583 ","4,600 "
2022/8/6,"2,419 ","6,668 ","19,101 ","34,334 ","11,953 ","7,115 ","5,864 ","3,189 ","1,870 ","6,104 ","1,223 ","2,414 ","5,327 ","4,321 ","8,866 ","3,947 ","5,224 ","3,291 ","6,472 ","2,629 ","4,113 ","4,801 ","2,034 ","15,365 ","3,165 ","9,036 ","8,108 ","9,780 ","12,969 ","11,669 ","6,906 ","18,159 ","10,492 ","18,815 ","13,182 ","3,096 ","22,656 ","15,992 ","14,816 ","12,768 ","7,917 ","110,609 ","39,693 ","13,336 ","12,003 ","18,437 ","19,756 ","18,774 ","15,154 ","6,754 ","16,502 ","4,772 ","4,239 ","11,734 ","4,169 ","2,289 ","1,313 ","6,588 ","6,380 ","9,511 ","24,693 ","4,960 ","8,311 ","5,474 ","13,585 ","12,080 ","19,120 ","29,987 ","22,695 ","17,222 ","18,419 ","55,701 ","12,283 ","24,640 ","26,067 ","15,781 ","48,405 ","12,184 ","11,429 ","8,538 ","15,426 ","6,572 ","22,584 ","11,023 ","6,919 ","7,868 ","14,913 ","16,366 ","11,199 ","12,974 ","4,924 ","6,464 ","3,709 ","1,833 ","5,125 ","6,285 ","7,294 ","7,936 ","9,851 ","13,448 ","16,060 ","8,300 ","7,324 ","8,197 ","7,405 ","7,517 ","5,717 ","5,354 ",697 ,"1,875 ","2,449 ","3,674 ","1,089 ","1,120 ","1,654 ","6,922 ","1,541 ","2,620 ","2,545 "
2022/8/7,"2,286 ","5,687 ","14,517 ","26,514 ","9,135 ","6,000 ","4,877 ","3,102 ","1,817 ","5,127 ","1,086 ","1,995 ","4,421 ","3,839 ","7,886 ","3,321 ","4,483 ","2,715 ","5,614 ","2,542 ","3,694 ","4,090 ","1,893 ","12,180 ","3,010 ","8,288 ","6,949 ","8,610 ","11,105 ","10,040 ","6,327 ","15,936 ","9,159 ","15,012 ","11,486 ","2,633 ","19,944 ","13,741 ","12,607 ","11,161 ","6,316 ","97,378 ","33,054 ","9,593 ","10,993 ","15,821 ","17,018 ","15,578 ","13,349 ","5,802 ","13,557 ","4,074 ","3,512 ","10,599 ","3,698 ","2,077 ","1,199 ","5,502 ","5,542 ","8,151 ","23,247 ","4,449 ","6,646 ","4,298 ","11,423 ","9,283 ","15,087 ","25,169 ","19,386 ","14,516 ","15,887 ","44,428 ","9,848 ","20,060 ","18,111 ","12,083 ","38,334 ","10,577 ","9,547 ","6,271 ","11,979 ","5,775 ","18,382 ","8,353 ","6,729 ","6,269 ","11,393 ","13,560 ","9,269 ","10,629 ","4,235 ","4,974 ","3,133 ","1,514 ","4,104 ","4,808 ","6,094 ","6,553 ","8,263 ","10,670 ","14,128 ","6,702 ","5,894 ","6,553 ","6,167 ","6,553 ","4,842 ","4,381 ",652 ,"1,686 ","2,327 ","3,359 ",948 ,"1,116 ","1,296 ","5,925 ","1,249 ","2,417 ","2,311 "
2022/8/8,"3,611 ","11,133 ","35,160 ","31,696 ","18,068 ","10,377 ","8,694 ","3,455 ","2,713 ","10,013 ","1,765 ","3,042 ","3,165 ","6,151 ","9,095 ","13,426 ","14,067 ","4,223 ","7,552 ","2,605 ","6,399 ","6,396 ","5,370 ","21,868 ","3,029 ","9,111 ","10,757 ","12,648 ","19,056 ","11,963 ","7,804 ","18,321 ","12,288 ","24,809 ","17,769 ","7,129 ","28,183 ","20,841 ","20,699 ","15,781 ","19,832 ","97,769 ","33,279 ","17,229 ","17,325 ","18,709 ","17,220 ","19,040 ","18,573 ","10,140 ","23,949 ","5,635 ","6,725 ","14,420 ","3,226 ","3,095 ","1,945 ","9,509 ","7,811 ","10,330 ","22,959 ","7,374 ","10,390 ","6,756 ","18,371 ","18,706 ","20,724 ","31,845 ","29,964 ","21,925 ","19,437 ","43,918 ","16,389 ","25,113 ","25,993 ","15,794 ","49,515 ","15,509 ","13,013 ","12,190 ","15,844 ","10,361 ","24,113 ","15,884 ","6,007 ","9,188 ","31,066 ","18,221 ","19,819 ","18,985 ","7,065 ","8,713 ","4,829 ","4,191 ","5,672 ","7,994 ","8,263 ","8,780 ","13,073 ","21,963 ","16,983 ","10,949 ","9,851 ","10,558 ","9,819 ","9,788 ","8,123 ","7,109 ","1,043 ","2,070 ","3,531 ","4,065 ","2,356 ","3,153 ","2,458 ","6,470 ","1,891 ","3,335 ","4,280 "
2022/8/9,"3,696 ","11,828 ","36,975 ","33,504 ","19,287 ","10,914 ","9,264 ","3,446 ","2,951 ","10,067 ","1,803 ","3,271 ","3,975 ","6,394 ","9,521 ","13,880 ","14,659 ","4,303 ","8,074 ","2,699 ","6,638 ","6,908 ","5,539 ","22,976 ","2,957 ","9,635 ","11,145 ","12,853 ","19,505 ","12,480 ","8,358 ","19,403 ","13,170 ","26,377 ","19,147 ","7,523 ","29,320 ","22,103 ","21,540 ","16,464 ","20,502 ","102,093 ","35,933 ","18,125 ","18,404 ","20,540 ","19,432 ","20,720 ","19,628 ","10,175 ","24,658 ","5,747 ","6,970 ","15,239 ","3,784 ","3,177 ","2,783 ","10,447 ","8,148 ","10,749 ","23,551 ","7,614 ","10,803 ","6,809 ","18,922 ","19,808 ","21,555 ","32,932 ","30,851 ","23,124 ","20,135 ","46,649 ","17,431 ","26,528 ","29,090 ","17,215 ","51,512 ","16,806 ","13,291 ","12,561 ","16,307 ","11,046 ","22,805 ","17,000 ","6,548 ","9,960 ","32,820 ","19,253 ","20,952 ","19,688 ","7,350 ","9,301 ","4,911 ","4,318 ","6,054 ","8,348 ","8,543 ","9,352 ","13,756 ","22,900 ","18,579 ","11,551 ","10,142 ","10,825 ","10,059 ","9,891 ","8,401 ","7,460 ","1,134 ","2,204 ","3,528 ","4,120 ","2,371 ","3,305 ","2,618 ","6,681 ","1,952 ","3,362 ","4,577 "
2022/8/10,"3,839 ","11,863 ","36,832 ","34,219 ","19,446 ","10,904 ","9,119 ","3,534 ","2,896 ","10,269 ","1,875 ","3,595 ","3,854 ","6,545 ","9,523 ","14,106 ","14,798 ","4,334 ","7,969 ","2,713 ","6,699 ","6,887 ","5,652 ","24,736 ","3,017 ","9,392 ","11,046 ","13,086 ","19,655 ","12,648 ","8,343 ","19,715 ","13,295 ","26,649 ","18,854 ","7,360 ","29,318 ","21,832 ","21,504 ","16,591 ","20,167 ","103,434 ","38,109 ","18,276 ","18,421 ","20,584 ","19,295 ","20,917 ","19,669 ","10,347 ","24,784 ","5,951 ","6,909 ","15,383 ","3,748 ","3,269 ","2,944 ","10,544 ","8,242 ","10,767 ","23,715 ","7,753 ","10,914 ","6,955 ","19,080 ","19,750 ","21,789 ","33,276 ","31,522 ","23,257 ","20,405 ","48,578 ","17,964 ","26,358 ","29,544 ","17,551 ","53,015 ","16,597 ","13,656 ","12,691 ","16,757 ","11,116 ","22,718 ","17,075 ","6,673 ","10,230 ","33,381 ","19,599 ","21,144 ","20,141 ","7,287 ","9,423 ","4,958 ","4,345 ","6,075 ","8,465 ","8,663 ","9,409 ","14,020 ","23,633 ","18,639 ","11,693 ","10,360 ","10,814 ","10,042 ","10,005 ","8,619 ","7,611 ","1,112 ","2,109 ","3,647 ","4,146 ","2,360 ","3,357 ","2,592 ","6,713 ","1,934 ","3,405 ","4,563 "
