"　　　　車站
日期",松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2022/12/11,"2,611 ","7,196 ","18,756 ","34,444 ","11,931 ","8,960 ","6,687 ","3,126 ","1,958 ","7,428 ","1,221 ","2,820 ","5,880 ","5,500 ","10,661 ","4,209 ","6,213 ","3,474 ","6,419 ","2,202 ","4,825 ","4,942 ","2,262 ","21,016 ","3,592 ","8,213 ","8,536 ","10,548 ","15,192 ","12,528 ","7,551 ","22,469 ","11,716 ","19,541 ","18,260 ","4,051 ","24,738 ","16,982 ","16,557 ","14,085 ","7,571 ","147,044 ","46,292 ","12,926 ","14,780 ","26,419 ","22,366 ","23,015 ","18,736 ","7,115 ","18,034 ","4,973 ","4,370 ","13,402 ","5,774 ","2,471 ","1,316 ","6,688 ","5,848 ","8,745 ","25,415 ","5,680 ","8,917 ","5,599 ","14,592 ","12,198 ","22,702 ","52,234 ","25,443 ","18,847 ","20,873 ","65,734 ","13,458 ","24,981 ","24,475 ","15,183 ","56,081 ","13,365 ","11,614 ","7,811 ","19,358 ","6,656 ","36,045 ","10,753 ","8,205 ","8,951 ","15,386 ","14,087 ","11,526 ","13,441 ","7,117 ","6,445 ","4,300 ","2,187 ","5,002 ","6,105 ","7,484 ","8,553 ","10,907 ","15,276 ","18,490 ","8,440 ","7,896 ","8,750 ","8,009 ","8,057 ","6,671 ","5,669 ",865 ,"2,303 ","3,112 ","4,285 ","1,223 ","1,392 ","1,771 ","11,064 ","1,759 ","3,421 ","3,509 "
2022/12/12,"4,231 ","13,500 ","40,699 ","37,329 ","24,987 ","13,669 ","10,658 ","3,835 ","3,227 ","13,031 ","1,947 ","4,148 ","5,059 ","9,434 ","10,533 ","16,892 ","17,754 ","5,637 ","9,146 ","3,004 ","8,630 ","8,448 ","6,323 ","25,706 ","3,416 ","10,240 ","12,909 ","15,424 ","23,835 ","16,809 ","9,620 ","25,142 ","15,166 ","29,977 ","22,923 ","11,189 ","33,977 ","24,588 ","24,762 ","19,673 ","23,181 ","122,813 ","40,799 ","20,284 ","21,972 ","22,399 ","25,015 ","25,628 ","21,821 ","11,850 ","30,301 ","6,526 ","7,730 ","18,394 ","4,965 ","3,728 ","3,157 ","14,094 ","9,220 ","12,481 ","29,135 ","8,787 ","12,660 ","7,784 ","22,248 ","22,999 ","25,051 ","42,860 ","36,916 ","26,055 ","24,154 ","55,641 ","23,138 ","30,762 ","30,904 ","18,441 ","59,645 ","19,998 ","15,253 ","14,160 ","20,006 ","12,021 ","28,725 ","18,923 ","6,719 ","11,693 ","37,090 ","21,658 ","24,242 ","22,004 ","14,288 ","10,688 ","5,918 ","4,950 ","6,928 ","10,234 ","9,492 ","11,463 ","15,918 ","27,877 ","21,673 ","13,142 ","12,170 ","12,446 ","12,012 ","11,514 ","11,036 ","8,699 ","1,573 ","2,601 ","4,296 ","5,020 ","2,678 ","3,789 ","3,105 ","8,888 ","2,525 ","4,116 ","5,389 "
2022/12/13,"4,051 ","14,193 ","42,887 ","39,639 ","26,020 ","14,423 ","11,205 ","4,064 ","3,256 ","13,644 ","1,976 ","4,451 ","5,184 ","9,691 ","10,982 ","17,423 ","18,095 ","5,820 ","9,502 ","2,971 ","8,765 ","8,777 ","6,556 ","26,388 ","3,437 ","10,581 ","13,061 ","15,877 ","24,433 ","16,760 ","9,776 ","25,273 ","15,947 ","31,614 ","25,271 ","11,400 ","34,967 ","25,417 ","25,375 ","19,642 ","22,977 ","117,084 ","41,522 ","20,533 ","22,481 ","24,724 ","25,982 ","26,653 ","22,360 ","12,772 ","30,261 ","6,791 ","8,102 ","19,102 ","5,536 ","3,658 ","3,255 ","14,091 ","9,412 ","12,501 ","28,405 ","8,827 ","12,840 ","7,699 ","22,650 ","23,542 ","25,193 ","41,783 ","37,872 ","26,495 ","23,868 ","54,632 ","24,652 ","30,943 ","32,544 ","18,708 ","60,860 ","21,219 ","15,637 ","14,178 ","20,538 ","12,065 ","25,959 ","19,201 ","7,175 ","11,870 ","38,298 ","22,521 ","24,866 ","22,422 ","14,470 ","11,100 ","6,101 ","4,954 ","7,073 ","10,596 ","9,682 ","11,818 ","17,030 ","28,450 ","23,364 ","13,566 ","12,473 ","12,900 ","12,188 ","11,709 ","11,124 ","8,818 ","1,541 ","2,669 ","4,507 ","5,063 ","2,588 ","3,777 ","3,383 ","8,767 ","2,550 ","4,238 ","5,582 "
2022/12/14,"4,045 ","14,378 ","43,527 ","40,935 ","26,163 ","14,580 ","11,181 ","4,051 ","3,284 ","13,719 ","2,007 ","4,373 ","4,709 ","9,811 ","11,717 ","17,465 ","18,495 ","5,781 ","9,782 ","3,016 ","8,983 ","8,807 ","6,742 ","26,478 ","3,385 ","10,557 ","13,465 ","15,727 ","24,371 ","17,135 ","9,986 ","26,032 ","16,609 ","32,137 ","24,864 ","11,192 ","35,675 ","25,664 ","25,485 ","19,891 ","23,562 ","120,216 ","43,205 ","21,263 ","23,055 ","24,847 ","26,391 ","26,364 ","22,857 ","12,909 ","30,729 ","6,680 ","8,099 ","19,240 ","5,273 ","3,720 ","3,309 ","14,211 ","9,461 ","12,471 ","28,173 ","8,751 ","12,890 ","8,076 ","22,710 ","24,046 ","25,514 ","42,627 ","38,361 ","27,285 ","25,024 ","57,748 ","25,384 ","32,462 ","33,893 ","19,658 ","62,811 ","21,507 ","15,721 ","14,282 ","20,700 ","12,491 ","28,420 ","20,345 ","7,115 ","12,132 ","39,088 ","22,941 ","25,538 ","23,045 ","14,222 ","11,235 ","6,377 ","5,130 ","7,270 ","10,773 ","9,998 ","11,943 ","17,431 ","29,138 ","23,655 ","13,565 ","12,677 ","12,818 ","12,244 ","11,856 ","11,063 ","8,869 ","1,579 ","2,735 ","4,439 ","5,254 ","2,765 ","3,926 ","3,354 ","8,854 ","2,581 ","4,391 ","5,599 "
2022/12/15,"4,045 ","14,662 ","44,243 ","41,010 ","26,073 ","14,997 ","11,355 ","4,031 ","3,287 ","13,865 ","1,941 ","4,431 ","4,702 ","9,782 ","12,247 ","17,585 ","18,275 ","5,926 ","9,689 ","3,028 ","8,886 ","8,798 ","6,663 ","26,333 ","3,626 ","10,440 ","13,369 ","15,664 ","24,178 ","16,905 ","9,768 ","26,043 ","16,564 ","32,439 ","24,583 ","11,320 ","35,418 ","25,693 ","25,636 ","19,973 ","23,527 ","124,368 ","44,717 ","21,275 ","23,013 ","27,698 ","26,659 ","26,636 ","22,794 ","12,718 ","30,553 ","6,831 ","8,122 ","18,815 ","5,451 ","3,728 ","3,207 ","13,877 ","9,206 ","12,591 ","28,215 ","8,934 ","12,931 ","7,915 ","22,877 ","23,642 ","25,656 ","43,407 ","38,307 ","26,802 ","24,601 ","58,693 ","25,412 ","32,253 ","35,007 ","20,015 ","63,532 ","20,834 ","15,501 ","14,961 ","21,012 ","12,414 ","29,197 ","20,053 ","7,171 ","12,296 ","39,859 ","23,229 ","25,406 ","22,884 ","14,259 ","11,346 ","6,342 ","5,116 ","7,318 ","10,616 ","10,042 ","11,924 ","17,409 ","28,949 ","23,933 ","13,892 ","12,596 ","13,158 ","12,385 ","11,929 ","11,241 ","8,929 ","1,586 ","2,708 ","4,490 ","5,121 ","2,709 ","3,861 ","3,397 ","9,163 ","2,608 ","4,400 ","5,685 "
2022/12/16,"4,230 ","15,224 ","46,776 ","49,270 ","28,171 ","15,186 ","12,039 ","4,276 ","3,265 ","13,888 ","2,037 ","4,518 ","5,050 ","9,841 ","14,374 ","17,319 ","18,259 ","6,378 ","10,647 ","3,235 ","9,624 ","9,328 ","6,926 ","28,811 ","3,832 ","11,193 ","13,967 ","16,961 ","26,261 ","18,271 ","10,718 ","29,077 ","17,679 ","34,262 ","25,812 ","11,741 ","37,261 ","27,231 ","26,534 ","20,621 ","24,061 ","166,822 ","55,245 ","23,349 ","24,472 ","30,491 ","28,462 ","28,742 ","25,087 ","13,477 ","31,700 ","7,280 ","8,463 ","20,205 ","6,455 ","4,034 ","3,444 ","14,112 ","9,838 ","13,037 ","30,445 ","9,598 ","14,385 ","8,502 ","23,913 ","24,027 ","29,028 ","51,134 ","40,207 ","28,818 ","27,282 ","72,231 ","26,616 ","36,522 ","40,492 ","23,903 ","75,891 ","23,058 ","16,956 ","15,167 ","26,389 ","13,139 ","36,578 ","22,150 ","7,878 ","13,409 ","42,264 ","23,701 ","26,453 ","24,433 ","14,696 ","12,038 ","6,577 ","5,286 ","7,926 ","11,127 ","10,767 ","12,830 ","19,495 ","30,484 ","26,646 ","14,290 ","13,071 ","13,791 ","12,916 ","12,489 ","11,678 ","9,442 ","1,586 ","2,983 ","4,881 ","5,731 ","2,726 ","3,943 ","3,639 ","11,870 ","2,878 ","4,905 ","6,335 "
2022/12/17,"2,390 ","9,665 ","28,212 ","47,897 ","16,264 ","11,301 ","8,054 ","3,459 ","2,208 ","8,276 ","1,367 ","2,818 ","4,449 ","6,219 ","13,209 ","5,717 ","6,868 ","3,856 ","8,336 ","2,317 ","5,967 ","6,249 ","2,668 ","18,336 ","5,408 ","9,489 ","10,121 ","12,644 ","17,623 ","14,351 ","8,599 ","26,629 ","14,732 ","26,015 ","21,747 ","4,435 ","29,067 ","20,096 ","19,763 ","15,845 ","10,009 ","159,699 ","59,772 ","18,731 ","16,990 ","30,930 ","24,768 ","22,548 ","18,719 ","8,250 ","20,971 ","5,536 ","5,081 ","14,388 ","6,664 ","2,925 ","1,570 ","7,450 ","6,884 ","9,078 ","23,199 ","5,955 ","10,101 ","6,432 ","17,139 ","15,530 ","27,724 ","65,337 ","29,985 ","21,993 ","25,228 ","84,053 ","19,462 ","33,632 ","36,349 ","20,264 ","68,866 ","16,236 ","13,466 ","10,009 ","21,152 ","8,013 ","35,181 ","14,582 ","8,448 ","10,841 ","22,316 ","18,397 ","15,243 ","16,494 ","8,032 ","10,308 ","5,221 ","2,585 ","6,271 ","8,088 ","9,642 ","10,248 ","14,586 ","19,694 ","22,695 ","10,079 ","9,529 ","11,096 ","9,774 ","10,045 ","7,868 ","6,903 ","1,033 ","2,697 ","3,456 ","4,784 ","1,433 ","1,664 ","2,301 ","12,174 ","2,202 ","3,941 ","3,751 "
2022/12/18,"2,870 ","7,971 ","20,769 ","37,521 ","13,251 ","9,090 ","6,688 ","3,181 ","2,076 ","7,435 ","1,266 ","2,435 ","6,558 ","5,701 ","12,513 ","5,285 ","6,022 ","3,496 ","7,118 ","2,673 ","5,237 ","5,271 ","2,100 ","12,989 ","3,220 ","8,701 ","8,598 ","10,773 ","15,915 ","13,892 ","7,982 ","24,882 ","12,405 ","20,962 ","18,416 ","3,782 ","25,508 ","17,773 ","16,575 ","14,078 ","8,485 ","154,192 ","51,755 ","14,094 ","15,215 ","28,099 ","25,424 ","22,388 ","17,881 ","7,124 ","18,277 ","5,177 ","4,648 ","14,884 ","6,537 ","2,651 ","1,387 ","7,356 ","6,545 ","9,363 ","27,133 ","5,760 ","9,136 ","5,742 ","15,294 ","12,773 ","23,257 ","54,332 ","26,818 ","19,465 ","24,004 ","73,417 ","14,948 ","28,037 ","26,955 ","16,155 ","65,766 ","13,691 ","12,026 ","7,793 ","17,989 ","8,076 ","35,580 ","11,643 ","9,344 ","10,083 ","17,294 ","14,755 ","13,324 ","15,399 ","6,994 ","7,633 ","4,723 ","2,170 ","5,839 ","6,655 ","7,919 ","9,483 ","11,898 ","17,362 ","20,508 ","8,371 ","8,429 ","9,098 ","8,374 ","8,587 ","6,612 ","5,871 ",956 ,"2,313 ","3,164 ","4,175 ","1,272 ","1,358 ","1,815 ","11,244 ","1,754 ","3,482 ","4,257 "
2022/12/19,"3,997 ","13,307 ","40,247 ","37,850 ","24,572 ","13,601 ","10,542 ","3,846 ","3,139 ","13,012 ","1,983 ","4,302 ","5,648 ","9,373 ","11,362 ","16,338 ","17,061 ","5,583 ","9,153 ","3,330 ","8,416 ","8,433 ","6,051 ","25,556 ","3,202 ","10,552 ","12,739 ","15,149 ","22,943 ","16,485 ","9,427 ","23,641 ","14,854 ","29,439 ","23,653 ","10,860 ","33,687 ","24,183 ","24,324 ","18,982 ","22,661 ","117,580 ","41,199 ","20,089 ","21,570 ","23,537 ","25,546 ","25,847 ","21,802 ","12,622 ","30,176 ","6,455 ","7,520 ","18,765 ","5,569 ","3,488 ","3,156 ","14,059 ","9,341 ","12,571 ","30,834 ","8,842 ","12,597 ","7,859 ","21,980 ","22,336 ","25,111 ","44,111 ","36,690 ","25,771 ","24,898 ","56,389 ","22,617 ","30,444 ","31,116 ","18,367 ","60,470 ","19,716 ","15,195 ","14,091 ","19,228 ","12,744 ","31,601 ","18,594 ","7,144 ","11,483 ","36,514 ","20,816 ","23,581 ","21,767 ","14,126 ","10,941 ","5,970 ","4,831 ","7,059 ","9,925 ","9,644 ","11,632 ","15,874 ","26,718 ","21,813 ","13,059 ","12,166 ","12,384 ","11,861 ","11,400 ","10,986 ","8,614 ","1,589 ","2,558 ","4,261 ","4,921 ","2,573 ","3,667 ","3,086 ","9,129 ","2,431 ","4,270 ","5,280 "
2022/12/20,"4,056 ","13,984 ","42,512 ","39,322 ","25,355 ","13,758 ","10,841 ","3,921 ","3,279 ","13,577 ","2,047 ","4,536 ","6,760 ","9,857 ","11,761 ","17,253 ","17,858 ","5,856 ","9,460 ","3,620 ","8,713 ","8,752 ","6,267 ","26,511 ","3,220 ","11,414 ","13,086 ","15,515 ","23,752 ","16,901 ","9,638 ","24,437 ","15,535 ","30,870 ","24,259 ","11,432 ","34,914 ","25,273 ","24,988 ","19,628 ","23,554 ","116,028 ","43,194 ","20,948 ","22,499 ","25,652 ","27,189 ","27,876 ","23,058 ","13,039 ","30,845 ","6,730 ","8,214 ","19,816 ","5,720 ","3,698 ","3,276 ","14,381 ","9,832 ","13,052 ","31,269 ","9,103 ","13,281 ","8,005 ","22,620 ","23,712 ","26,076 ","43,781 ","38,138 ","27,004 ","25,734 ","56,614 ","24,166 ","30,733 ","32,841 ","19,118 ","61,637 ","20,719 ","15,603 ","14,188 ","19,749 ","13,030 ","27,774 ","19,202 ","7,847 ","12,092 ","37,959 ","21,852 ","24,652 ","22,705 ","14,154 ","11,228 ","6,186 ","4,888 ","7,218 ","10,234 ","9,720 ","11,690 ","16,723 ","28,469 ","23,849 ","13,374 ","12,515 ","12,768 ","11,886 ","11,684 ","11,195 ","8,951 ","1,613 ","2,645 ","4,287 ","4,949 ","2,636 ","3,763 ","3,232 ","8,984 ","2,562 ","4,185 ","5,264 "
2022/12/21,"3,902 ","14,174 ","42,764 ","40,746 ","25,707 ","14,133 ","11,104 ","3,949 ","3,339 ","13,570 ","1,971 ","4,276 ","4,996 ","9,671 ","12,155 ","17,314 ","17,875 ","5,665 ","9,470 ","3,087 ","8,743 ","8,795 ","6,644 ","26,115 ","3,304 ","10,637 ","13,047 ","15,299 ","23,920 ","16,641 ","9,724 ","24,434 ","15,832 ","31,398 ","24,671 ","11,263 ","34,690 ","25,290 ","24,913 ","19,505 ","23,564 ","116,114 ","44,108 ","20,887 ","22,475 ","25,249 ","26,005 ","26,084 ","22,876 ","12,762 ","30,483 ","6,804 ","8,063 ","19,393 ","5,323 ","3,688 ","3,148 ","14,101 ","9,531 ","12,314 ","29,093 ","8,969 ","12,844 ","7,939 ","22,435 ","23,476 ","25,669 ","43,373 ","37,798 ","27,084 ","25,371 ","57,323 ","25,277 ","31,995 ","33,707 ","20,209 ","61,999 ","21,003 ","15,530 ","14,229 ","19,954 ","12,362 ","27,597 ","19,657 ","7,257 ","11,760 ","38,759 ","22,217 ","24,937 ","22,844 ","13,618 ","11,036 ","6,100 ","5,041 ","7,142 ","10,216 ","9,909 ","11,659 ","17,173 ","28,343 ","23,324 ","13,545 ","12,467 ","12,761 ","12,173 ","11,706 ","11,093 ","8,863 ","1,582 ","2,615 ","4,231 ","4,856 ","2,603 ","3,852 ","3,303 ","8,664 ","2,573 ","4,293 ","5,469 "
2022/12/22,"4,004 ","14,358 ","43,587 ","41,901 ","26,103 ","14,311 ","11,124 ","4,131 ","3,255 ","13,591 ","1,746 ","4,444 ","6,437 ","9,758 ","12,843 ","17,275 ","18,036 ","5,814 ","9,670 ","3,713 ","8,894 ","8,804 ","6,297 ","28,303 ","3,394 ","11,288 ","13,247 ","15,652 ","23,683 ","16,887 ","9,841 ","25,480 ","16,170 ","31,901 ","25,285 ","11,141 ","34,936 ","25,241 ","25,215 ","19,614 ","23,122 ","119,853 ","45,826 ","21,223 ","22,721 ","25,658 ","27,214 ","27,399 ","23,444 ","12,704 ","30,665 ","6,819 ","7,967 ","19,561 ","5,514 ","3,708 ","3,182 ","14,334 ","9,555 ","12,983 ","30,999 ","9,141 ","13,166 ","7,912 ","22,804 ","23,209 ","26,024 ","44,666 ","37,758 ","26,800 ","25,855 ","59,577 ","25,136 ","32,229 ","34,514 ","20,337 ","63,868 ","20,838 ","15,961 ","14,877 ","20,904 ","13,160 ","28,453 ","20,272 ","8,092 ","12,461 ","38,793 ","22,707 ","25,028 ","23,102 ","13,889 ","11,004 ","6,257 ","4,849 ","7,139 ","10,218 ","10,094 ","12,009 ","16,946 ","28,536 ","24,376 ","13,268 ","12,523 ","12,818 ","12,016 ","11,573 ","11,154 ","8,799 ","1,633 ","2,683 ","4,273 ","5,011 ","2,547 ","3,826 ","3,170 ","8,998 ","2,567 ","4,316 ","5,486 "
2022/12/23,"4,220 ","15,160 ","46,976 ","50,514 ","27,454 ","16,019 ","11,952 ","4,215 ","3,421 ","13,996 ","2,122 ","4,633 ","6,990 ","10,056 ","14,903 ","17,108 ","17,986 ","6,208 ","10,311 ","3,768 ","9,404 ","9,411 ","6,661 ","28,498 ","3,673 ","11,714 ","13,730 ","16,131 ","25,326 ","18,223 ","10,569 ","29,798 ","17,909 ","33,440 ","26,769 ","11,511 ","37,237 ","27,111 ","26,310 ","20,575 ","23,277 ","157,368 ","57,050 ","23,077 ","24,317 ","27,609 ","30,042 ","28,963 ","24,930 ","13,105 ","31,785 ","7,241 ","8,354 ","21,249 ","6,727 ","3,961 ","3,257 ","14,470 ","10,197 ","13,559 ","32,774 ","9,823 ","14,628 ","8,718 ","23,935 ","24,411 ","30,106 ","55,383 ","40,014 ","28,945 ","28,374 ","74,654 ","26,364 ","35,993 ","40,584 ","23,710 ","77,039 ","22,522 ","17,060 ","15,083 ","24,822 ","13,856 ","35,579 ","22,286 ","8,502 ","13,699 ","41,969 ","24,021 ","26,336 ","25,776 ","14,164 ","11,888 ","6,795 ","5,292 ","8,035 ","10,874 ","10,797 ","12,777 ","19,135 ","31,227 ","26,570 ","14,287 ","13,207 ","13,824 ","12,990 ","12,462 ","11,444 ","9,483 ","1,681 ","2,882 ","4,628 ","5,702 ","2,806 ","3,938 ","3,499 ","12,440 ","2,881 ","4,940 ","6,199 "
2022/12/24,"2,822 ","10,035 ","27,539 ","49,990 ","17,995 ","10,647 ","8,301 ","3,693 ","2,586 ","8,614 ","1,499 ","3,249 ","8,987 ","6,480 ","13,719 ","5,585 ","7,054 ","4,250 ","8,860 ","4,653 ","5,780 ","6,780 ","2,699 ","20,028 ","3,943 ","11,285 ","10,057 ","12,769 ","18,328 ","14,664 ","8,869 ","28,785 ","14,754 ","26,377 ","19,903 ","5,090 ","30,098 ","21,089 ","19,910 ","16,614 ","9,453 ","148,327 ","64,679 ","18,902 ","16,613 ","26,563 ","27,934 ","25,340 ","20,171 ","8,495 ","22,338 ","6,246 ","5,843 ","16,423 ","7,506 ","3,068 ","1,727 ","8,814 ","8,156 ","11,115 ","33,659 ","6,950 ","12,105 ","7,050 ","18,307 ","16,340 ","30,791 ","80,531 ","31,314 ","23,485 ","28,080 ","87,975 ","16,582 ","31,610 ","37,800 ","21,671 ","82,231 ","15,964 ","14,584 ","9,384 ","20,474 ","10,451 ","40,573 ","15,310 ","11,199 ","11,888 ","21,858 ","18,565 ","15,452 ","17,584 ","7,860 ","9,992 ","5,423 ","2,521 ","7,603 ","8,136 ","10,001 ","11,246 ","14,503 ","20,111 ","24,324 ","10,389 ","9,872 ","11,040 ","9,892 ","10,128 ","7,952 ","7,177 ","1,172 ","2,704 ","3,640 ","5,270 ","1,620 ","1,899 ","2,468 ","17,046 ","2,559 ","4,388 ","5,331 "
2022/12/25,"2,652 ","7,394 ","19,772 ","37,564 ","13,394 ","7,981 ","6,639 ","3,441 ","2,253 ","7,659 ","1,410 ","2,720 ","9,103 ","5,281 ","12,205 ","4,338 ","5,588 ","3,523 ","7,102 ","3,845 ","5,303 ","5,484 ","2,136 ","14,313 ","3,484 ","9,858 ","8,706 ","10,869 ","15,780 ","12,356 ","7,817 ","24,533 ","12,041 ","20,206 ","17,059 ","3,875 ","25,509 ","17,337 ","16,440 ","14,268 ","7,481 ","140,321 ","51,928 ","13,243 ","16,344 ","23,537 ","24,002 ","22,254 ","17,268 ","7,086 ","18,653 ","5,247 ","4,642 ","15,146 ","6,697 ","2,775 ","1,442 ","7,569 ","7,036 ","10,131 ","33,547 ","5,921 ","9,639 ","5,617 ","15,122 ","12,177 ","23,635 ","61,129 ","25,916 ","19,200 ","23,653 ","72,535 ","13,011 ","26,598 ","27,273 ","17,421 ","66,361 ","13,328 ","12,238 ","7,742 ","17,542 ","9,315 ","35,022 ","11,413 ","9,465 ","9,613 ","16,110 ","14,432 ","11,672 ","14,182 ","6,370 ","7,723 ","4,650 ","1,977 ","6,232 ","6,403 ","8,065 ","9,193 ","10,991 ","15,456 ","19,776 ","8,386 ","7,999 ","9,246 ","8,114 ","8,047 ","6,892 ","5,944 ",998 ,"2,438 ","3,188 ","4,145 ","1,206 ","1,458 ","1,889 ","12,421 ","1,952 ","3,538 ","4,153 "
2022/12/26,"4,003 ","13,351 ","40,090 ","38,323 ","24,591 ","13,112 ","10,519 ","3,770 ","3,106 ","12,999 ","1,944 ","4,491 ","6,086 ","9,427 ","11,398 ","16,472 ","16,923 ","5,610 ","9,041 ","3,884 ","8,453 ","8,447 ","6,050 ","25,836 ","3,133 ","10,890 ","12,753 ","14,947 ","23,159 ","16,090 ","9,352 ","23,279 ","14,962 ","28,504 ","23,460 ","10,704 ","33,529 ","24,319 ","24,259 ","19,008 ","23,011 ","120,231 ","41,459 ","20,297 ","21,760 ","23,807 ","26,623 ","25,702 ","21,675 ","12,724 ","30,257 ","6,538 ","7,712 ","19,014 ","5,653 ","3,558 ","2,485 ","13,381 ","9,509 ","12,852 ","31,489 ","8,703 ","12,707 ","7,859 ","22,001 ","22,627 ","24,676 ","42,808 ","36,174 ","25,737 ","25,563 ","56,441 ","22,828 ","31,149 ","31,231 ","18,541 ","59,263 ","19,700 ","15,208 ","13,727 ","19,664 ","12,636 ","28,837 ","18,520 ","7,353 ","11,829 ","36,642 ","21,092 ","23,719 ","22,383 ","13,536 ","10,805 ","6,103 ","4,782 ","6,809 ","10,008 ","9,514 ","11,453 ","16,069 ","26,842 ","22,421 ","13,115 ","12,108 ","12,259 ","11,632 ","11,302 ","11,257 ","8,779 ","1,596 ","2,620 ","4,185 ","4,935 ","2,615 ","3,738 ","3,112 ","8,971 ","2,551 ","4,166 ","5,444 "
2022/12/27,"3,885 ","14,062 ","41,601 ","40,138 ","25,580 ","13,412 ","10,754 ","3,884 ","3,174 ","13,414 ","2,064 ","4,473 ","6,876 ","9,881 ","11,693 ","17,215 ","17,713 ","5,832 ","9,391 ","3,642 ","8,517 ","8,713 ","6,218 ","25,977 ","3,226 ","10,835 ","12,847 ","15,243 ","24,211 ","16,701 ","9,553 ","23,357 ","15,638 ","30,178 ","25,264 ","11,179 ","34,390 ","25,274 ","24,755 ","19,476 ","23,342 ","115,565 ","42,852 ","20,694 ","22,598 ","25,568 ","26,999 ","26,919 ","22,391 ","12,830 ","30,597 ","6,733 ","8,019 ","19,699 ","5,879 ","3,600 ","3,125 ","14,224 ","9,550 ","12,712 ","30,592 ","8,993 ","13,027 ","7,908 ","22,453 ","23,250 ","25,432 ","41,198 ","37,518 ","26,340 ","25,002 ","56,137 ","24,358 ","31,993 ","33,202 ","19,381 ","59,711 ","20,437 ","15,322 ","14,263 ","19,662 ","12,918 ","27,512 ","19,165 ","7,528 ","12,044 ","38,202 ","22,537 ","24,499 ","23,207 ","13,779 ","11,095 ","6,370 ","4,881 ","7,255 ","10,322 ","9,628 ","11,753 ","16,554 ","27,458 ","23,730 ","13,435 ","12,402 ","12,632 ","11,847 ","11,423 ","11,219 ","8,847 ","1,582 ","2,562 ","4,288 ","4,936 ","2,584 ","3,731 ","3,158 ","8,483 ","2,564 ","4,176 ","5,479 "
2022/12/28,"4,121 ","14,023 ","42,411 ","41,454 ","25,904 ","13,736 ","10,920 ","3,852 ","3,241 ","13,535 ","2,010 ","4,361 ","5,690 ","9,657 ","13,034 ","17,227 ","17,592 ","5,620 ","9,545 ","3,458 ","8,840 ","8,100 ","6,500 ","26,601 ","3,426 ","10,997 ","13,199 ","15,380 ","25,075 ","16,609 ","9,861 ","23,886 ","15,776 ","30,621 ","25,469 ","10,760 ","34,766 ","25,553 ","24,926 ","19,446 ","22,999 ","117,011 ","44,344 ","20,681 ","22,620 ","24,953 ","26,415 ","26,398 ","22,304 ","12,755 ","30,540 ","6,696 ","7,992 ","19,483 ","5,591 ","3,603 ","3,142 ","14,232 ","9,608 ","12,680 ","29,201 ","8,911 ","12,729 ","7,910 ","22,337 ","22,946 ","25,761 ","41,573 ","37,578 ","26,801 ","25,879 ","58,775 ","24,737 ","32,722 ","34,386 ","20,224 ","60,808 ","21,040 ","15,865 ","14,297 ","20,322 ","12,756 ","28,171 ","19,893 ","7,531 ","12,122 ","38,618 ","22,805 ","24,963 ","23,252 ","13,079 ","10,988 ","6,113 ","4,905 ","7,058 ","10,456 ","9,736 ","11,863 ","16,828 ","28,471 ","24,217 ","13,281 ","12,378 ","12,630 ","11,865 ","11,640 ","11,133 ","8,774 ","1,613 ","2,555 ","4,329 ","5,015 ","2,678 ","3,758 ","3,216 ","8,633 ","2,627 ","4,231 ","5,385 "
