"　　　　車站
日期",松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2022/5/1,"1,664 ","3,905 ","9,573 ","18,505 ","7,086 ","4,397 ","3,654 ","1,978 ","1,209 ","3,944 ",683 ,"1,426 ","2,396 ","3,245 ","4,719 ","2,763 ","3,469 ","1,932 ","3,740 ","1,378 ","2,687 ","2,931 ","1,045 ","9,724 ","1,902 ","5,732 ","4,913 ","6,128 ","7,386 ","6,989 ","4,513 ","13,196 ","6,556 ","11,190 ","6,943 ","1,970 ","13,809 ","9,303 ","9,052 ","7,939 ","4,155 ","46,382 ","21,712 ","6,710 ","7,631 ","12,336 ","10,817 ","11,260 ","9,519 ","4,086 ","10,224 ","2,905 ","2,521 ","8,193 ","2,440 ","1,480 ",870 ,"4,083 ","4,009 ","5,605 ","14,861 ","3,095 ","5,301 ","2,772 ","7,980 ","7,970 ","10,955 ","14,970 ","13,900 ","9,585 ","10,999 ","26,466 ","6,385 ","13,698 ","12,309 ","7,701 ","25,284 ","8,023 ","6,647 ","4,342 ","6,776 ","3,786 ","10,511 ","5,909 ","4,769 ","4,666 ","7,858 ","5,760 ","6,317 ","6,191 ","4,159 ","3,906 ","2,254 ","1,060 ","2,887 ","3,637 ","4,316 ","5,044 ","6,058 ","8,163 ","9,364 ","4,554 ","3,909 ","4,541 ","4,167 ","4,696 ","3,901 ","3,388 ",497 ,"1,144 ","1,606 ","2,140 ",548 ,617 ,963 ,"3,039 ",957 ,"1,537 ","1,474 "
2022/5/2,"1,851 ","4,975 ","12,750 ","20,275 ","10,601 ","5,980 ","4,906 ","2,249 ","1,505 ","7,379 ",854 ,"2,584 ","2,184 ","5,745 ","4,517 ","4,194 ","4,942 ","2,682 ","4,649 ","1,450 ","4,156 ","3,981 ","1,257 ","9,707 ","2,208 ","5,850 ","6,992 ","7,910 ","10,321 ","9,534 ","5,412 ","14,265 ","8,328 ","15,466 ","11,605 ","5,912 ","18,359 ","12,169 ","12,376 ","9,949 ","12,994 ","55,734 ","20,260 ","10,351 ","9,523 ","12,065 ","11,879 ","14,391 ","11,056 ","7,450 ","17,009 ","3,880 ","3,204 ","10,059 ","2,851 ","1,884 ","1,535 ","6,461 ","5,251 ","6,111 ","16,617 ","3,527 ","5,408 ","3,767 ","11,261 ","11,381 ","11,878 ","18,809 ","17,649 ","12,444 ","12,176 ","25,160 ","8,237 ","14,611 ","13,489 ","8,265 ","27,830 ","10,779 ","8,435 ","6,546 ","8,998 ","4,439 ","10,565 ","7,421 ","3,704 ","5,288 ","11,131 ","7,252 ","8,748 ","7,550 ","7,627 ","5,097 ","2,852 ","1,395 ","3,215 ","5,440 ","5,284 ","5,950 ","7,669 ","10,222 ","10,883 ","6,410 ","5,941 ","6,043 ","5,891 ","6,367 ","5,364 ","4,253 ",560 ,"1,380 ","2,050 ","2,588 ",709 ,893 ,"1,444 ","3,942 ","1,185 ","2,065 ","1,757 "
2022/5/3,"2,682 ","9,590 ","28,381 ","24,148 ","17,139 ","8,851 ","7,657 ","2,744 ","2,416 ","10,091 ","1,410 ","3,284 ","2,725 ","7,242 ","6,705 ","12,043 ","11,557 ","3,457 ","6,367 ","2,044 ","5,878 ","5,817 ","3,694 ","18,567 ","2,107 ","7,550 ","9,510 ","10,804 ","15,992 ","10,214 ","6,915 ","16,311 ","10,809 ","21,672 ","16,557 ","6,510 ","23,958 ","17,819 ","17,760 ","14,005 ","17,215 ","66,432 ","24,266 ","13,698 ","15,523 ","16,786 ","15,120 ","16,713 ","16,024 ","9,290 ","20,912 ","4,898 ","5,519 ","12,785 ","2,780 ","2,798 ","2,664 ","10,136 ","6,975 ","8,989 ","21,143 ","6,380 ","8,951 ","5,454 ","16,350 ","17,005 ","16,484 ","23,923 ","26,718 ","18,351 ","15,170 ","30,907 ","12,617 ","20,520 ","20,080 ","12,930 ","36,811 ","14,900 ","10,566 ","10,496 ","12,305 ","8,559 ","15,661 ","13,137 ","4,904 ","8,110 ","26,683 ","15,074 ","16,896 ","15,534 ","8,950 ","7,426 ","4,077 ","3,666 ","4,680 ","7,250 ","6,755 ","7,998 ","11,082 ","18,736 ","14,586 ","9,644 ","8,404 ","8,949 ","8,530 ","8,548 ","7,680 ","6,409 ",902 ,"1,807 ","3,105 ","3,418 ","1,929 ","2,738 ","2,247 ","5,181 ","1,793 ","2,861 ","3,777 "
2022/5/4,"2,669 ","9,264 ","28,554 ","24,680 ","16,200 ","8,883 ","7,495 ","2,748 ","2,426 ","9,491 ","1,409 ","2,931 ","2,657 ","6,940 ","7,196 ","11,860 ","11,085 ","3,191 ","6,247 ","2,153 ","5,737 ","5,399 ","3,983 ","18,659 ","2,196 ","7,380 ","9,406 ","10,823 ","15,771 ","9,925 ","6,885 ","16,557 ","11,041 ","21,455 ","15,768 ","6,526 ","23,636 ","17,635 ","17,648 ","13,809 ","17,648 ","67,488 ","25,154 ","13,684 ","15,315 ","16,559 ","15,191 ","16,514 ","16,186 ","8,539 ","21,004 ","4,938 ","5,410 ","12,582 ","2,677 ","2,648 ","2,571 ","10,158 ","6,824 ","9,002 ","20,498 ","6,260 ","8,968 ","5,485 ","15,978 ","16,562 ","16,641 ","24,607 ","26,371 ","18,367 ","15,102 ","32,160 ","15,515 ","20,894 ","20,312 ","13,157 ","37,596 ","14,373 ","10,777 ","10,410 ","12,383 ","8,650 ","15,885 ","13,197 ","5,279 ","7,896 ","26,433 ","14,796 ","16,673 ","15,466 ","8,374 ","7,133 ","4,075 ","3,568 ","4,537 ","6,861 ","6,656 ","8,100 ","10,960 ","18,762 ","14,486 ","9,398 ","8,241 ","8,737 ","8,402 ","8,410 ","7,631 ","6,205 ",881 ,"1,694 ","3,053 ","3,438 ","1,888 ","2,713 ","2,147 ","5,250 ","1,683 ","2,769 ","3,618 "
2022/5/5,"2,722 ","8,992 ","27,586 ","24,305 ","15,594 ","8,523 ","7,238 ","2,627 ","2,374 ","8,836 ","1,359 ","2,618 ","2,601 ","5,289 ","6,763 ","11,589 ","10,436 ","3,017 ","6,006 ","2,054 ","5,456 ","5,048 ","3,863 ","18,084 ","1,967 ","7,089 ","8,899 ","10,418 ","15,234 ","9,686 ","6,657 ","15,972 ","10,620 ","20,766 ","15,671 ","6,130 ","22,620 ","16,917 ","16,931 ","13,359 ","16,576 ","68,514 ","24,907 ","13,606 ","14,617 ","16,193 ","14,349 ","16,091 ","15,708 ","8,232 ","20,128 ","4,730 ","5,522 ","12,339 ","2,578 ","2,491 ","2,559 ","9,747 ","6,780 ","8,780 ","19,948 ","6,089 ","8,823 ","5,441 ","14,806 ","15,847 ","16,112 ","23,631 ","25,622 ","17,668 ","14,551 ","30,523 ","14,749 ","20,219 ","20,201 ","13,085 ","35,953 ","13,939 ","10,375 ","10,181 ","12,199 ","8,331 ","15,412 ","13,058 ","4,729 ","7,745 ","25,956 ","14,412 ","16,102 ","14,833 ","8,410 ","6,910 ","4,004 ","3,564 ","4,454 ","6,677 ","6,420 ","7,881 ","10,801 ","18,263 ","14,369 ","9,004 ","7,932 ","8,429 ","8,067 ","7,967 ","6,869 ","6,046 ",807 ,"1,593 ","2,942 ","3,258 ","1,901 ","2,591 ","2,159 ","5,150 ","1,576 ","2,696 ","3,642 "
2022/5/6,"2,650 ","8,873 ","27,930 ","27,919 ","15,332 ","8,726 ","7,107 ","2,700 ","2,338 ","8,470 ","1,364 ","2,458 ","2,651 ","5,212 ","7,187 ","10,785 ","10,193 ","3,004 ","6,062 ","2,203 ","5,005 ","5,222 ","3,771 ","18,934 ","2,048 ","7,577 ","8,821 ","10,287 ","15,106 ","9,921 ","6,732 ","16,582 ","10,841 ","21,006 ","15,341 ","5,752 ","22,712 ","16,848 ","16,972 ","13,056 ","16,323 ","88,234 ","28,651 ","13,759 ","14,812 ","16,892 ","14,541 ","16,406 ","16,445 ","8,150 ","20,099 ","4,744 ","5,323 ","12,310 ","2,725 ","2,617 ","2,409 ","9,359 ","6,981 ","8,839 ","20,363 ","6,027 ","9,239 ","5,486 ","14,891 ","15,532 ","16,496 ","25,860 ","25,607 ","17,854 ","14,905 ","34,574 ","14,030 ","20,904 ","21,665 ","13,536 ","39,680 ","14,171 ","10,530 ","9,902 ","13,643 ","8,149 ","16,796 ","13,440 ","4,865 ","8,000 ","25,414 ","14,372 ","16,042 ","15,080 ","7,592 ","7,150 ","3,962 ","3,481 ","4,333 ","6,616 ","6,527 ","7,419 ","10,804 ","17,146 ","14,932 ","8,719 ","7,713 ","8,593 ","7,843 ","7,916 ","6,688 ","5,956 ",854 ,"1,668 ","2,844 ","3,319 ","1,844 ","2,490 ","2,039 ","6,409 ","1,654 ","2,726 ","3,598 "
2022/5/7,"1,577 ","4,444 ","11,344 ","21,795 ","7,857 ","4,976 ","3,982 ","2,031 ","1,411 ","4,489 ",858 ,"1,735 ","2,549 ","3,457 ","5,348 ","2,900 ","3,782 ","1,971 ","4,266 ","1,899 ","2,823 ","3,227 ","1,207 ","10,448 ","1,747 ","6,178 ","5,071 ","6,274 ","8,028 ","7,194 ","4,773 ","12,552 ","7,165 ","13,506 ","8,803 ","2,003 ","15,105 ","10,500 ","9,738 ","8,494 ","4,584 ","58,718 ","23,669 ","8,877 ","8,082 ","15,262 ","11,876 ","12,050 ","10,770 ","4,942 ","12,251 ","3,346 ","2,822 ","8,774 ","2,234 ","1,891 ",988 ,"4,740 ","4,860 ","5,916 ","15,142 ","3,075 ","5,251 ","3,134 ","8,567 ","7,966 ","11,284 ","16,764 ","15,042 ","10,987 ","11,229 ","28,033 ","6,449 ","13,449 ","15,047 ","8,855 ","26,400 ","8,173 ","7,071 ","4,427 ","8,046 ","4,489 ","10,068 ","6,745 ","5,437 ","4,685 ","9,171 ","6,439 ","7,204 ","7,578 ","3,670 ","4,037 ","2,515 ","1,144 ","3,036 ","3,955 ","4,606 ","5,081 ","6,774 ","8,979 ","10,221 ","5,184 ","4,717 ","4,949 ","4,659 ","5,085 ","4,107 ","3,605 ",570 ,"1,189 ","1,660 ","2,260 ",696 ,767 ,"1,075 ","4,064 ","1,089 ","1,626 ","1,530 "
2022/5/8,"1,472 ","3,383 ","8,047 ","15,851 ","5,460 ","3,681 ","3,036 ","1,624 ","1,083 ","3,814 ",672 ,"1,227 ","1,976 ","2,832 ","4,405 ","2,256 ","3,020 ","1,603 ","3,425 ","1,511 ","2,148 ","2,646 ",967 ,"7,769 ","1,505 ","5,417 ","4,242 ","5,165 ","6,698 ","6,510 ","3,940 ","9,986 ","5,618 ","9,627 ","6,044 ","1,591 ","11,962 ","8,121 ","7,724 ","6,836 ","3,194 ","47,184 ","17,435 ","5,600 ","6,828 ","10,782 ","8,890 ","9,278 ","8,739 ","3,612 ","9,189 ","2,685 ","2,098 ","7,208 ","1,750 ","1,306 ",697 ,"3,948 ","3,815 ","5,309 ","14,134 ","2,731 ","3,815 ","2,421 ","6,661 ","5,658 ","8,351 ","12,962 ","11,833 ","8,659 ","9,053 ","20,770 ","5,204 ","10,248 ","9,648 ","6,253 ","20,212 ","6,518 ","5,625 ","3,752 ","6,561 ","3,348 ","7,903 ","4,982 ","5,095 ","3,355 ","6,366 ","4,327 ","5,347 ","5,782 ","3,033 ","3,003 ","1,956 ",944 ,"2,415 ","2,911 ","3,565 ","3,917 ","5,126 ","6,612 ","7,959 ","3,811 ","3,535 ","3,812 ","3,509 ","4,023 ","3,063 ","2,789 ",415 ,994 ,"1,396 ","1,898 ",427 ,584 ,727 ,"3,275 ",817 ,"1,432 ","1,294 "
2022/5/9,"2,658 ","8,089 ","24,959 ","20,996 ","14,441 ","7,732 ","6,508 ","2,379 ","2,105 ","7,352 ","1,248 ","2,631 ","2,319 ","4,496 ","5,887 ","10,072 ","10,065 ","2,937 ","5,366 ","1,832 ","4,547 ","4,748 ","3,664 ","16,393 ","1,793 ","6,352 ","8,185 ","9,141 ","13,576 ","8,767 ","6,001 ","12,936 ","9,246 ","18,063 ","13,930 ","5,382 ","20,794 ","15,381 ","15,303 ","11,891 ","15,552 ","59,637 ","21,370 ","12,424 ","12,998 ","13,862 ","11,295 ","13,587 ","13,867 ","7,509 ","18,436 ","4,195 ","4,854 ","11,110 ","2,147 ","2,268 ","2,249 ","7,575 ","6,139 ","8,054 ","18,793 ","5,639 ","7,646 ","4,953 ","13,728 ","14,160 ","14,490 ","21,712 ","23,185 ","16,302 ","13,351 ","27,280 ","11,373 ","16,839 ","17,354 ","11,660 ","32,438 ","11,242 ","9,456 ","9,167 ","10,195 ","7,316 ","14,586 ","11,561 ","4,198 ","6,994 ","23,120 ","13,191 ","14,348 ","13,645 ","5,617 ","6,543 ","3,656 ","3,235 ","3,989 ","6,050 ","5,813 ","6,463 ","9,680 ","16,399 ","11,894 ","7,876 ","7,274 ","7,559 ","7,243 ","7,244 ","6,213 ","5,603 ",780 ,"1,577 ","2,809 ","3,031 ","1,857 ","2,512 ","1,849 ","4,726 ","1,485 ","2,506 ","3,439 "
2022/5/10,"2,376 ","8,337 ","25,832 ","22,102 ","14,674 ","7,808 ","6,715 ","2,447 ","2,059 ","7,326 ","1,335 ","2,350 ","2,377 ","4,694 ","6,260 ","10,073 ","9,979 ","2,936 ","5,641 ","1,910 ","4,673 ","5,319 ","3,757 ","16,523 ","1,968 ","6,649 ","8,204 ","9,227 ","13,935 ","9,079 ","6,209 ","13,241 ","9,731 ","18,761 ","14,208 ","5,277 ","21,057 ","15,809 ","15,677 ","12,108 ","15,607 ","59,710 ","22,054 ","12,424 ","13,116 ","14,213 ","11,915 ","13,891 ","14,121 ","7,754 ","18,536 ","4,353 ","4,889 ","11,352 ","2,317 ","2,410 ","2,320 ","7,543 ","6,266 ","8,080 ","18,294 ","5,784 ","7,644 ","5,018 ","13,849 ","14,491 ","14,780 ","21,942 ","23,580 ","16,723 ","13,519 ","27,601 ","11,787 ","17,192 ","18,362 ","11,808 ","32,721 ","11,885 ","9,733 ","9,200 ","10,472 ","7,404 ","14,035 ","12,004 ","4,319 ","7,054 ","23,570 ","13,414 ","14,892 ","13,647 ","5,488 ","6,773 ","3,669 ","3,317 ","4,115 ","6,318 ","5,916 ","6,764 ","10,256 ","16,563 ","12,740 ","7,954 ","7,527 ","7,635 ","7,341 ","7,418 ","6,302 ","5,584 ",806 ,"1,574 ","2,782 ","3,039 ","1,744 ","2,419 ","2,021 ","4,585 ","1,546 ","2,469 ","3,418 "
